mean_1	cx	mut_pb	t_size	k	avg_val	std_val
40	cxUniform	0.1	8	5	1.87572510174	0.00129536209601
40	cxUniform	0.1	8	7	1.87931103156	0.00403477472776
40	cxUniform	0.125	2	1	1.84816029675	0.00407659282181
40	cxUniform	0.125	2	3	1.87163112151	0.00245758564088
40	cxUniform	0.125	2	5	1.87788439026	0.00194807828788
40	cxUniform	0.125	2	7	1.88128181028	0.00196860666062
40	cxUniform	0.125	4	1	1.84396407851	0.00522948633616
40	cxUniform	0.125	4	3	1.86902261291	0.00347751864752
40	cxUniform	0.125	4	5	1.87612101916	0.00209516509448
40	cxUniform	0.125	4	7	1.88091629164	0.00204364506935
40	cxUniform	0.125	6	1	1.84139784111	0.00487895071269
40	cxUniform	0.125	6	3	1.8707054629	0.00482764989723
40	cxUniform	0.125	6	5	1.87561451056	0.00295431580315
40	cxUniform	0.125	6	7	1.87984159234	0.00340935233495
40	cxUniform	0.125	8	1	1.83257999783	0.00781862177833
40	cxUniform	0.125	8	3	1.87116686341	0.00265858614481
40	cxUniform	0.125	8	5	1.87097078495	0.00367133264399
40	cxUniform	0.125	8	7	1.87667530453	0.00414346116631
40	cxUniform	0.15	2	1	1.84789310632	0.00432625933086
40	cxUniform	0.15	2	3	1.87276359083	0.00341960531876
40	cxUniform	0.15	2	5	1.88059780079	0.00378387688924
40	cxUniform	0.15	2	7	1.88052023898	0.0013614909999
40	cxUniform	0.15	4	1	1.84451174893	0.00501672618991
40	cxUniform	0.15	4	3	1.87410774005	0.00157366621217
40	cxUniform	0.15	4	5	1.87694955957	0.00132404280209
40	cxUniform	0.15	4	7	1.88088197039	0.0010604284318
40	cxUniform	0.15	6	1	1.8421416331	0.00818860371611
40	cxUniform	0.15	6	3	1.86958307914	0.00405982730017
40	cxUniform	0.15	6	5	1.8760897194	0.00248695195412
40	cxUniform	0.15	6	7	1.87914988339	0.00372525981442
40	cxUniform	0.15	8	1	1.83734148433	0.00582004622864
40	cxUniform	0.15	8	3	1.86921840395	0.00557000341449
40	cxUniform	0.15	8	5	1.87199898309	0.00507717118336
40	cxUniform	0.15	8	7	1.87443627137	0.00290750968662
40	cxUniform	0.175	2	1	1.84712227761	0.00213611851294
40	cxUniform	0.175	2	3	1.8761698022	0.00152168541541
40	cxUniform	0.175	2	5	1.87934309985	0.00138244672931
40	cxUniform	0.175	2	7	1.88215026319	0.000623582826745
40	cxUniform	0.175	4	1	1.84478049616	0.00774570558167
40	cxUniform	0.175	4	3	1.87356945429	0.00236810207122
40	cxUniform	0.175	4	5	1.87969374366	0.00247818859059
40	cxUniform	0.175	4	7	1.88102612158	0.00101514532842
40	cxUniform	0.175	6	1	1.8412708297	0.00380995950845
40	cxUniform	0.175	6	3	1.87038245364	0.00266191796775
40	cxUniform	0.175	6	5	1.87690588673	0.00261037400785
40	cxUniform	0.175	6	7	1.87905116646	0.00313683848758
40	cxUniform	0.175	8	1	1.8274397121	0.0130791178018
40	cxUniform	0.175	8	3	1.86921837867	0.00404156209345
40	cxUniform	0.175	8	5	1.87579168143	0.00450183072112
40	cxUniform	0.175	8	7	1.87506563723	0.00397645190475
40	cxUniform	0.2	2	1	1.84625579489	0.00675041047049
40	cxUniform	0.2	2	3	1.8726038797	0.00269253666682
40	cxUniform	0.2	2	5	1.87930221191	0.0024892047491
40	cxUniform	0.2	2	7	1.88433179013	0.00247990813082
40	cxUniform	0.2	4	1	1.84473211132	0.00468314472549
40	cxUniform	0.2	4	3	1.87350314596	0.00259613403308
40	cxUniform	0.2	4	5	1.88047081968	0.00360601321337
40	cxUniform	0.2	4	7	1.88100960945	0.00224282976733
40	cxUniform	0.2	6	1	1.83764656998	0.00602676348197
40	cxUniform	0.2	6	3	1.87167132283	0.00499074187104
40	cxUniform	0.2	6	5	1.87730943392	0.00519063628315
40	cxUniform	0.2	6	7	1.88215836328	0.00345093129344
40	cxUniform	0.2	8	1	1.83501509605	0.00249125281968
40	cxUniform	0.2	8	3	1.86984124912	0.00517973238475
40	cxUniform	0.2	8	5	1.87494622741	0.00693094909552
40	cxUniform	0.2	8	7	1.87766372631	0.00260331120071
50	cxOnePoint	0.05	2	1	1.80895684625	0.00680119362848
50	cxOnePoint	0.05	2	3	1.85117273699	0.0100358900386
50	cxOnePoint	0.05	2	5	1.85895024048	0.00520105716501
50	cxOnePoint	0.05	2	7	1.86390286303	0.00432738858846
50	cxOnePoint	0.05	4	1	1.81826416383	0.00641128650525
50	cxOnePoint	0.05	4	3	1.85139859601	0.00846183937207
50	cxOnePoint	0.05	4	5	1.8549098517	0.00647591367006
50	cxOnePoint	0.05	4	7	1.85495011217	0.00516187233412
50	cxOnePoint	0.05	6	1	1.79991535921	0.00942707211696
50	cxOnePoint	0.05	6	3	1.84543758998	0.0109677412801
50	cxOnePoint	0.05	6	5	1.8522997444	0.00866252616744
50	cxOnePoint	0.05	6	7	1.85859489318	0.00812647989185
50	cxOnePoint	0.05	8	1	1.80830788715	0.00894253382443
50	cxOnePoint	0.05	8	3	1.84513058167	0.00569852927916
50	cxOnePoint	0.05	8	5	1.8557756108	0.00626684138602
50	cxOnePoint	0.05	8	7	1.85268165255	0.0121450335841
50	cxOnePoint	0.075	2	1	1.82412879851	0.010578426831
50	cxOnePoint	0.075	2	3	1.85580628858	0.00731419772636
50	cxOnePoint	0.075	2	5	1.85736928521	0.00228425021154
50	cxOnePoint	0.075	2	7	1.86345698948	0.00843421687207
50	cxOnePoint	0.075	4	1	1.81752549129	0.00784952329523
50	cxOnePoint	0.075	4	3	1.85341390312	0.00382190524007
50	cxOnePoint	0.075	4	5	1.85906830768	0.00326668573397
50	cxOnePoint	0.075	4	7	1.85991450491	0.00284097904959
50	cxOnePoint	0.075	6	1	1.80868666924	0.00556306515757
50	cxOnePoint	0.075	6	3	1.85120106617	0.010266382698
50	cxOnePoint	0.075	6	5	1.85207930878	0.00957952403137
50	cxOnePoint	0.075	6	7	1.86923005134	0.0049963859396
50	cxOnePoint	0.075	8	1	1.81184009137	0.0120107834242
50	cxOnePoint	0.075	8	3	1.85379974628	0.00606200252127
50	cxOnePoint	0.075	8	5	1.85733595885	0.00752707248916
50	cxOnePoint	0.075	8	7	1.86158907896	0.00621641379381
50	cxOnePoint	0.1	2	1	1.81896259306	0.00799795212195
50	cxOnePoint	0.1	2	3	1.85732235878	0.00974285761551
50	cxOnePoint	0.1	2	5	1.86321695934	0.00327787900207
50	cxOnePoint	0.1	2	7	1.86477138548	0.00409630532493
50	cxOnePoint	0.1	4	1	1.81199941633	0.00920539969798
50	cxOnePoint	0.1	4	3	1.84796686411	0.00457014825739
50	cxOnePoint	0.1	4	5	1.85976610944	0.00635517395169
50	cxOnePoint	0.1	4	7	1.86526327728	0.00362321845135
50	cxOnePoint	0.1	6	1	1.81441389998	0.00655288193825
50	cxOnePoint	0.1	6	3	1.8513762513	0.00922764640388
50	cxOnePoint	0.1	6	5	1.86063567074	0.0043954353937
50	cxOnePoint	0.1	6	7	1.86430413471	0.00475941406181
50	cxOnePoint	0.1	8	1	1.80645905662	0.0133629553335
50	cxOnePoint	0.1	8	3	1.84476109985	0.00774040507162
50	cxOnePoint	0.1	8	5	1.85659875514	0.00458107999923
50	cxOnePoint	0.1	8	7	1.85486957883	0.00796225303232
50	cxOnePoint	0.125	2	1	1.82051266911	0.00451067543875
50	cxOnePoint	0.125	2	3	1.85838127181	0.00743489034489
50	cxOnePoint	0.125	2	5	1.8678505652	0.00533522372608
50	cxOnePoint	0.125	2	7	1.87330551998	0.00351559996404
50	cxOnePoint	0.125	4	1	1.81869226017	0.00871899090318
50	cxOnePoint	0.125	4	3	1.85402098992	0.0063926630127
50	cxOnePoint	0.125	4	5	1.86397446289	0.00831050502756
50	cxOnePoint	0.125	4	7	1.86288937933	0.0100408960419
50	cxOnePoint	0.125	6	1	1.80954717172	0.00849144849678
50	cxOnePoint	0.125	6	3	1.85132257301	0.00825223687323
50	cxOnePoint	0.125	6	5	1.85783816153	0.00697503140367
50	cxOnePoint	0.125	6	7	1.86248182042	0.00126235605339
50	cxOnePoint	0.125	8	1	1.81121226684	0.00509542589373
50	cxOnePoint	0.125	8	3	1.84918898681	0.00960115101929
50	cxOnePoint	0.125	8	5	1.85218497649	0.00572858958181
50	cxOnePoint	0.125	8	7	1.85729209744	0.00414480814582
50	cxOnePoint	0.15	2	1	1.81844531256	0.0048880462308
50	cxOnePoint	0.15	2	3	1.86169576327	0.00711642105594
50	cxOnePoint	0.15	2	5	1.86811421855	0.00506858927449
50	cxOnePoint	0.15	2	7	1.8691260882	0.00331829913327
50	cxOnePoint	0.15	4	1	1.81172369542	0.00579422872376
50	cxOnePoint	0.15	4	3	1.85592260456	0.00447117496844
50	cxOnePoint	0.15	4	5	1.85940441193	0.00567781839359
50	cxOnePoint	0.15	4	7	1.86297226396	0.00698485730532
50	cxOnePoint	0.15	6	1	1.81365083334	0.0127296907733
50	cxOnePoint	0.15	6	3	1.84659938507	0.00503616420198
50	cxOnePoint	0.15	6	5	1.85606210547	0.00376727489971
50	cxOnePoint	0.15	6	7	1.86046006687	0.00303514127018
50	cxOnePoint	0.15	8	1	1.80991969713	0.00827806571671
50	cxOnePoint	0.15	8	3	1.85294916917	0.00511308710419
50	cxOnePoint	0.15	8	5	1.85875941125	0.00742565806473
50	cxOnePoint	0.15	8	7	1.85958758958	0.00822788473301
50	cxOnePoint	0.175	2	1	1.82918692409	0.00849276187637
50	cxOnePoint	0.175	2	3	1.86013247465	0.00737548217881
50	cxOnePoint	0.175	2	5	1.86557691605	0.00499692274825
50	cxOnePoint	0.175	2	7	1.86608353189	0.00677221410403
50	cxOnePoint	0.175	4	1	1.81253962021	0.00793376233662
50	cxOnePoint	0.175	4	3	1.85060385306	0.00571815839811
50	cxOnePoint	0.175	4	5	1.86762833472	0.00458998342319
50	cxOnePoint	0.175	4	7	1.86775110948	0.00409951131494
50	cxOnePoint	0.175	6	1	1.80857946596	0.0101378049209
50	cxOnePoint	0.175	6	3	1.85739334417	0.00635763913768
50	cxOnePoint	0.175	6	5	1.85119791986	0.00424090909176
50	cxOnePoint	0.175	6	7	1.872588313	0.00546830532721
50	cxOnePoint	0.175	8	1	1.81484978719	0.00311365166108
50	cxOnePoint	0.175	8	3	1.84818858564	0.00692734788148
50	cxOnePoint	0.175	8	5	1.85989014545	0.0030964032893
50	cxOnePoint	0.175	8	7	1.86343519678	0.00525167971095
50	cxOnePoint	0.2	2	1	1.82863861645	0.00716282209223
50	cxOnePoint	0.2	2	3	1.86028072851	0.00481996836334
50	cxOnePoint	0.2	2	5	1.86692852886	0.00140680528386
50	cxOnePoint	0.2	2	7	1.86876685954	0.0053314352988
50	cxOnePoint	0.2	4	1	1.8177502829	0.0107195270735
50	cxOnePoint	0.2	4	3	1.86200527397	0.00501892743022
50	cxOnePoint	0.2	4	5	1.86389710026	0.0070839730671
50	cxOnePoint	0.2	4	7	1.86803604837	0.00728044101536
50	cxOnePoint	0.2	6	1	1.81273182407	0.00478561782179
50	cxOnePoint	0.2	6	3	1.85592125319	0.00524584653685
50	cxOnePoint	0.2	6	5	1.86393727772	0.00738213571419
50	cxOnePoint	0.2	6	7	1.86402046203	0.00845740905095
50	cxOnePoint	0.2	8	1	1.81303978091	0.00828485541495
50	cxOnePoint	0.2	8	3	1.85525557291	0.00932822147113
50	cxOnePoint	0.2	8	5	1.86419120019	0.00694740601625
50	cxOnePoint	0.2	8	7	1.86326449734	0.00581553270711
50	cxTwoPoint	0.05	2	1	1.82430155706	0.00493420808454
50	cxTwoPoint	0.05	2	3	1.86445983021	0.00503072832658
50	cxTwoPoint	0.05	2	5	1.8687719532	0.00593726040068
50	cxTwoPoint	0.05	2	7	1.86955663593	0.00353264454888
50	cxTwoPoint	0.05	4	1	1.81418082477	0.00546597192375
50	cxTwoPoint	0.05	4	3	1.85176164154	0.00623483784068
50	cxTwoPoint	0.05	4	5	1.86142884226	0.00572996096289
50	cxTwoPoint	0.05	4	7	1.86305460474	0.00525327251918
50	cxTwoPoint	0.05	6	1	1.81938896279	0.0100072157712
50	cxTwoPoint	0.05	6	3	1.85064085074	0.00647135261236
50	cxTwoPoint	0.05	6	5	1.85566590795	0.00614453031127
50	cxTwoPoint	0.05	6	7	1.86253469493	0.00766351765752
50	cxTwoPoint	0.05	8	1	1.80927879154	0.00802479930616
50	cxTwoPoint	0.05	8	3	1.84550286025	0.00513948388319
50	cxTwoPoint	0.05	8	5	1.8550258587	0.00467383446579
50	cxTwoPoint	0.05	8	7	1.86342323058	0.00739592688908
50	cxTwoPoint	0.075	2	1	1.82806520272	0.00445535400965
50	cxTwoPoint	0.075	2	3	1.86418130274	0.00571770139663
50	cxTwoPoint	0.075	2	5	1.86781699066	0.00537533172658
50	cxTwoPoint	0.075	2	7	1.86926623074	0.00460359950456
50	cxTwoPoint	0.075	4	1	1.81768752175	0.0124776572386
50	cxTwoPoint	0.075	4	3	1.85350185371	0.00709309668554
50	cxTwoPoint	0.075	4	5	1.8627642877	0.00656745032459
50	cxTwoPoint	0.075	4	7	1.86927697774	0.00556058080581
50	cxTwoPoint	0.075	6	1	1.81322063758	0.00555491588868
50	cxTwoPoint	0.075	6	3	1.85257016932	0.00728095300463
50	cxTwoPoint	0.075	6	5	1.85909752313	0.00449276084055
50	cxTwoPoint	0.075	6	7	1.85986693521	0.00437096620859
50	cxTwoPoint	0.075	8	1	1.81641095838	0.0102052680082
50	cxTwoPoint	0.075	8	3	1.85174874816	0.00480805060564
50	cxTwoPoint	0.075	8	5	1.85607100853	0.00559929863222
50	cxTwoPoint	0.075	8	7	1.86779874687	0.00247737811768
50	cxTwoPoint	0.1	2	1	1.8258739348	0.00348237765716
50	cxTwoPoint	0.1	2	3	1.85853211607	0.00409842902482
50	cxTwoPoint	0.1	2	5	1.87154073101	0.00337692466313
50	cxTwoPoint	0.1	2	7	1.8712342501	0.00204596344712
50	cxTwoPoint	0.1	4	1	1.81103579533	0.00493590029483
50	cxTwoPoint	0.1	4	3	1.86082490816	0.00645613647303
50	cxTwoPoint	0.1	4	5	1.86543602491	0.00417671897945
50	cxTwoPoint	0.1	4	7	1.86842471807	0.00502609535103
50	cxTwoPoint	0.1	6	1	1.81862919927	0.0110108060169
50	cxTwoPoint	0.1	6	3	1.8593219086	0.00632885843697
50	cxTwoPoint	0.1	6	5	1.86024837984	0.0103274743063
50	cxTwoPoint	0.1	6	7	1.86353370941	0.00794269402787
50	cxTwoPoint	0.1	8	1	1.80871429758	0.0148268916051
50	cxTwoPoint	0.1	8	3	1.8533503459	0.00394872029053
50	cxTwoPoint	0.1	8	5	1.86092967795	0.0089623554408
50	cxTwoPoint	0.1	8	7	1.86054816674	0.00878008127297
50	cxTwoPoint	0.125	2	1	1.8336387571	0.00472077426037
50	cxTwoPoint	0.125	2	3	1.86429302252	0.00305121942891
50	cxTwoPoint	0.125	2	5	1.87118651004	0.00248491332841
50	cxTwoPoint	0.125	2	7	1.87065435451	0.0070860150819
50	cxTwoPoint	0.125	4	1	1.81886211401	0.00921478825034
50	cxTwoPoint	0.125	4	3	1.86032053965	0.00271243798415
50	cxTwoPoint	0.125	4	5	1.86051826477	0.00442907275801
50	cxTwoPoint	0.125	4	7	1.86429700331	0.00474737012468
50	cxTwoPoint	0.125	6	1	1.8220784175	0.00993126797525
50	cxTwoPoint	0.125	6	3	1.85620138138	0.00700532406627
50	cxTwoPoint	0.125	6	5	1.85867382116	0.00371296201986
50	cxTwoPoint	0.125	6	7	1.86753733507	0.00300744929828
50	cxTwoPoint	0.125	8	1	1.81048080759	0.0101843721797
50	cxTwoPoint	0.125	8	3	1.85406476164	0.0113300169731
50	cxTwoPoint	0.125	8	5	1.86009735877	0.00788369625518
50	cxTwoPoint	0.125	8	7	1.86070506645	0.00324183372729
50	cxTwoPoint	0.15	2	1	1.83411608968	0.0102617856923
50	cxTwoPoint	0.15	2	3	1.86408970384	0.00473371192783
50	cxTwoPoint	0.15	2	5	1.87111470491	0.00465348500409
50	cxTwoPoint	0.15	2	7	1.87064991057	0.00382789792044
50	cxTwoPoint	0.15	4	1	1.81398043397	0.00836150305058
50	cxTwoPoint	0.15	4	3	1.85951051755	0.00260958929464
50	cxTwoPoint	0.15	4	5	1.86250386238	0.00267743434831
50	cxTwoPoint	0.15	4	7	1.86926128798	0.00585614991061
50	cxTwoPoint	0.15	6	1	1.81212441539	0.011755475538
50	cxTwoPoint	0.15	6	3	1.85301084056	0.00924329001772
50	cxTwoPoint	0.15	6	5	1.8604764366	0.00261216574137
50	cxTwoPoint	0.15	6	7	1.86290942005	0.0104454891554
50	cxTwoPoint	0.15	8	1	1.8219449598	0.00954736956041
50	cxTwoPoint	0.15	8	3	1.85606989095	0.00581533286095
50	cxTwoPoint	0.15	8	5	1.8616203378	0.00931333621299
50	cxTwoPoint	0.15	8	7	1.86381119378	0.00409050759232
50	cxTwoPoint	0.175	2	1	1.82682109455	0.0039949825598
50	cxTwoPoint	0.175	2	3	1.86434029761	0.00538106550725
50	cxTwoPoint	0.175	2	5	1.86872241662	0.0033865944071
50	cxTwoPoint	0.175	2	7	1.8739849075	0.00378125729093
50	cxTwoPoint	0.175	4	1	1.81648168355	0.0104055572971
50	cxTwoPoint	0.175	4	3	1.86065077001	0.00311320287563
50	cxTwoPoint	0.175	4	5	1.86633430927	0.00776987892303
50	cxTwoPoint	0.175	4	7	1.87240193051	0.00456823879154
50	cxTwoPoint	0.175	6	1	1.81374564343	0.00819290498483
50	cxTwoPoint	0.175	6	3	1.85342305526	0.0103050204713
50	cxTwoPoint	0.175	6	5	1.86026842809	0.0113518258431
50	cxTwoPoint	0.175	6	7	1.8657200283	0.00656239755728
50	cxTwoPoint	0.175	8	1	1.81431972005	0.00498550527727
50	cxTwoPoint	0.175	8	3	1.85300891224	0.00714879037242
50	cxTwoPoint	0.175	8	5	1.86292189314	0.00337998963764
50	cxTwoPoint	0.175	8	7	1.86715864222	0.00230299727074
50	cxTwoPoint	0.2	2	1	1.83431038253	0.0075996842295
50	cxTwoPoint	0.2	2	3	1.86724189382	0.0042742501793
50	cxTwoPoint	0.2	2	5	1.87341329877	0.00567324376553
50	cxTwoPoint	0.2	2	7	1.87496395788	0.00320660274777
50	cxTwoPoint	0.2	4	1	1.83000168469	0.00741700344897
50	cxTwoPoint	0.2	4	3	1.85830026755	0.00377643149244
50	cxTwoPoint	0.2	4	5	1.86386578901	0.00635024436326
50	cxTwoPoint	0.2	4	7	1.86583504203	0.00170709762969
50	cxTwoPoint	0.2	6	1	1.81769071695	0.0118004264107
50	cxTwoPoint	0.2	6	3	1.85922077094	0.00319833634586
50	cxTwoPoint	0.2	6	5	1.86271966903	0.00699002609715
50	cxTwoPoint	0.2	6	7	1.86113266675	0.00851341282516
50	cxTwoPoint	0.2	8	1	1.81553031026	0.00295265669449
50	cxTwoPoint	0.2	8	3	1.85593880365	0.0130584406045
50	cxTwoPoint	0.2	8	5	1.85836154224	0.00264684410434
50	cxTwoPoint	0.2	8	7	1.85686708643	0.00620651730856
50	cxUniform	0.05	2	1	1.84399283262	0.00445965398358
50	cxUniform	0.05	2	3	1.87445840651	0.00187198497602
50	cxUniform	0.05	2	5	1.87670532107	0.00230607540892
50	cxUniform	0.05	2	7	1.87880623804	0.0029939022826
50	cxUniform	0.05	4	1	1.83486497375	0.00745873528794
50	cxUniform	0.05	4	3	1.86999216693	0.00381159498718
50	cxUniform	0.05	4	5	1.87496116495	0.00152483369687
50	cxUniform	0.05	4	7	1.87964029606	0.00253338596886
50	cxUniform	0.05	6	1	1.83545042093	0.00736211909268
50	cxUniform	0.05	6	3	1.86662260124	0.00454326965383
50	cxUniform	0.05	6	5	1.8717716595	0.00277690553939
50	cxUniform	0.05	6	7	1.87432502835	0.003102593377
50	cxUniform	0.05	8	1	1.83075623882	0.00746294451394
50	cxUniform	0.05	8	3	1.86292307187	0.00274783597524
50	cxUniform	0.05	8	5	1.87121848887	0.00527439831035
50	cxUniform	0.05	8	7	1.8743400642	0.00371185186005
50	cxUniform	0.075	2	1	1.84422236795	0.00414101102305
50	cxUniform	0.075	2	3	1.874424846	0.00360219418032
50	cxUniform	0.075	2	5	1.87647499032	0.00155500907862
50	cxUniform	0.075	2	7	1.87906482011	0.00456908494288
50	cxUniform	0.075	4	1	1.84114187608	0.006875565977
50	cxUniform	0.075	4	3	1.86650110943	0.0047690080096
50	cxUniform	0.075	4	5	1.87320897753	0.00218775939547
50	cxUniform	0.075	4	7	1.87784921643	0.0024475003477
50	cxUniform	0.075	6	1	1.83687338186	0.00708598502868
50	cxUniform	0.075	6	3	1.86799713389	0.00330334611038
50	cxUniform	0.075	6	5	1.87232542872	0.00242215263463
50	cxUniform	0.075	6	7	1.87344661715	0.00330989786906
50	cxUniform	0.075	8	1	1.82909536302	0.00746149011698
50	cxUniform	0.075	8	3	1.86450687494	0.00482043242173
50	cxUniform	0.075	8	5	1.86633510457	0.00263282613226
50	cxUniform	0.075	8	7	1.87254620997	0.00401635701419
50	cxUniform	0.1	2	1	1.84623860704	0.0026596734466
50	cxUniform	0.1	2	3	1.8711506961	0.00321422800778
50	cxUniform	0.1	2	5	1.87853777383	0.00296537481929
50	cxUniform	0.1	2	7	1.87966649347	0.00144604761999
50	cxUniform	0.1	4	1	1.83840728792	0.0053588140667
50	cxUniform	0.1	4	3	1.87360535366	0.00333547725009
50	cxUniform	0.1	4	5	1.87609269117	0.00143844310884
50	cxUniform	0.1	4	7	1.87504655808	0.00290891785992
50	cxUniform	0.1	6	1	1.83370056534	0.00802534017446
50	cxUniform	0.1	6	3	1.86609940399	0.00386857557876
50	cxUniform	0.1	6	5	1.87572072776	0.00206191308608
50	cxUniform	0.1	6	7	1.87879896625	0.00253600184729
50	cxUniform	0.1	8	1	1.83283672167	0.0118667764161
50	cxUniform	0.1	8	3	1.86242595277	0.00516544473609
50	cxUniform	0.1	8	5	1.87118043739	0.0039228469886
50	cxUniform	0.1	8	7	1.87347744115	0.00460797931979
50	cxUniform	0.125	2	1	1.84478403469	0.00188395265146
50	cxUniform	0.125	2	3	1.87114494638	0.00575034979794
50	cxUniform	0.125	2	5	1.87670035401	0.00177175952096
50	cxUniform	0.125	2	7	1.87916007348	0.00173539480966
50	cxUniform	0.125	4	1	1.83952384522	0.00210918064761
50	cxUniform	0.125	4	3	1.87074343699	0.00194922325445
50	cxUniform	0.125	4	5	1.87728642948	0.00343436850319
50	cxUniform	0.125	4	7	1.87687116197	0.00160736523214
50	cxUniform	0.125	6	1	1.83909808922	0.00920966829142
50	cxUniform	0.125	6	3	1.86450561878	0.00471009630046
50	cxUniform	0.125	6	5	1.87666248924	0.00133443734439
50	cxUniform	0.125	6	7	1.87598452248	0.00335133225463
50	cxUniform	0.125	8	1	1.82927531374	0.0123207883717
50	cxUniform	0.125	8	3	1.86560862015	0.00402246223095
50	cxUniform	0.125	8	5	1.87121491993	0.00175811585099
50	cxUniform	0.125	8	7	1.87277067219	0.00398074620249
50	cxUniform	0.15	2	1	1.84083880315	0.00290856761337
50	cxUniform	0.15	2	3	1.87328700004	0.00410205066646
50	cxUniform	0.15	2	5	1.87802453869	0.00170733361788
50	cxUniform	0.15	2	7	1.88024895394	0.0010294523542
50	cxUniform	0.15	4	1	1.84158859548	0.00626355290479
50	cxUniform	0.15	4	3	1.87262748122	0.00404444626511
50	cxUniform	0.15	4	5	1.87593599992	0.00402952423684
50	cxUniform	0.15	4	7	1.87816309621	0.00160601028274
50	cxUniform	0.15	6	1	1.83674233972	0.00621617437904
50	cxUniform	0.15	6	3	1.86590548016	0.00462972604816
50	cxUniform	0.15	6	5	1.87431254648	0.00146914273559
50	cxUniform	0.15	6	7	1.87494755857	0.00361733669469
50	cxUniform	0.15	8	1	1.83297488917	0.00372236890598
50	cxUniform	0.15	8	3	1.86167792451	0.00304742329931
50	cxUniform	0.15	8	5	1.86944761282	0.00220278612377
50	cxUniform	0.15	8	7	1.87675509563	0.00383912890432
50	cxUniform	0.175	2	1	1.84358319145	0.00298179686373
50	cxUniform	0.175	2	3	1.87320861471	0.00357226095381
50	cxUniform	0.175	2	5	1.8756060165	0.00294398399058
50	cxUniform	0.175	2	7	1.88063135461	0.00212718187054
50	cxUniform	0.175	4	1	1.84208014476	0.0049977103397
50	cxUniform	0.175	4	3	1.87276442583	0.0016030199595
50	cxUniform	0.175	4	5	1.87556971004	0.00354958337901
50	cxUniform	0.175	4	7	1.88065423865	0.0026079244911
50	cxUniform	0.175	6	1	1.83011965466	0.0117303646952
50	cxUniform	0.175	6	3	1.87111083053	0.00210083318106
50	cxUniform	0.175	6	5	1.87194568491	0.00371288631454
50	cxUniform	0.175	6	7	1.8774477116	0.00328473537366
50	cxUniform	0.175	8	1	1.830921284	0.00431089989971
50	cxUniform	0.175	8	3	1.86770152368	0.00520796860781
50	cxUniform	0.175	8	5	1.87086207027	0.00170074597893
50	cxUniform	0.175	8	7	1.87116203151	0.00204305025122
50	cxUniform	0.2	2	1	1.8473160531	0.00688013847583
50	cxUniform	0.2	2	3	1.87309014071	0.00263516972718
50	cxUniform	0.2	2	5	1.87818346993	0.00203448252271
50	cxUniform	0.2	2	7	1.87894775995	0.0020641304968
50	cxUniform	0.2	4	1	1.83997134926	0.00377922151403
50	cxUniform	0.2	4	3	1.87327441264	0.00423401393836
50	cxUniform	0.2	4	5	1.8788470145	0.00430595798025
50	cxUniform	0.2	4	7	1.87941462292	0.0019725604393
50	cxUniform	0.2	6	1	1.83749704655	0.00581733346865
50	cxUniform	0.2	6	3	1.86919335444	0.00456657456988
50	cxUniform	0.2	6	5	1.87151766747	0.00203151708717
50	cxUniform	0.2	6	7	1.87808924059	0.00331420042265
50	cxUniform	0.2	8	1	1.83310630815	0.00917049083838
50	cxUniform	0.2	8	3	1.86421308413	0.00300220853978
50	cxUniform	0.2	8	5	1.8709270292	0.00272512636807
50	cxUniform	0.2	8	7	1.87426152965	0.00229960359362
60	cxOnePoint	0.05	2	1	1.81454453816	0.00628823222454
60	cxOnePoint	0.05	2	3	1.84229543494	0.00483288020407
60	cxOnePoint	0.05	2	5	1.86109825567	0.00390938279776
60	cxOnePoint	0.05	2	7	1.86411742235	0.00491530278623
60	cxOnePoint	0.05	4	1	1.80333208052	0.0107200724446
60	cxOnePoint	0.05	4	3	1.84278516424	0.00477201465383
60	cxOnePoint	0.05	4	5	1.84897945539	0.0103870845526
60	cxOnePoint	0.05	4	7	1.85753764126	0.00601128083877
60	cxOnePoint	0.05	6	1	1.79108927621	0.0123043884683
60	cxOnePoint	0.05	6	3	1.83896997312	0.0119341302415
60	cxOnePoint	0.05	6	5	1.84605774257	0.0115754239061
60	cxOnePoint	0.05	6	7	1.85294734904	0.00519462975728
60	cxOnePoint	0.05	8	1	1.79656668773	0.0151146549977
60	cxOnePoint	0.05	8	3	1.83661473117	0.0162836765942
60	cxOnePoint	0.05	8	5	1.85286940258	0.00713896106921
60	cxOnePoint	0.05	8	7	1.85173894212	0.00494375983659
60	cxOnePoint	0.075	2	1	1.80505922745	0.00824871555722
60	cxOnePoint	0.075	2	3	1.8516981569	0.00731795677654
60	cxOnePoint	0.075	2	5	1.8591351629	0.00593497783551
60	cxOnePoint	0.075	2	7	1.8605980265	0.00700869036501
60	cxOnePoint	0.075	4	1	1.80711290893	0.0080204667352
60	cxOnePoint	0.075	4	3	1.84627782116	0.00949806591429
60	cxOnePoint	0.075	4	5	1.85055060353	0.00883833207865
60	cxOnePoint	0.075	4	7	1.85805914576	0.0106086310597
60	cxOnePoint	0.075	6	1	1.80087742731	0.00980226407997
60	cxOnePoint	0.075	6	3	1.8440969905	0.00898685009501
60	cxOnePoint	0.075	6	5	1.86013024484	0.0122276114701
60	cxOnePoint	0.075	6	7	1.84962627439	0.00594966126181
60	cxOnePoint	0.075	8	1	1.80479629471	0.0119838571075
