mean_1	cx	mut_pb	t_size	k	max_val
40	cxTwoPoint	0.05	6	1	1.82016554746
40	cxTwoPoint	0.05	6	3	1.8650280943
40	cxTwoPoint	0.05	6	5	1.86683558621
40	cxTwoPoint	0.05	6	7	1.87318389725
40	cxTwoPoint	0.05	8	1	1.82558777056
40	cxTwoPoint	0.05	8	3	1.86360076382
40	cxTwoPoint	0.05	8	5	1.87187242247
40	cxTwoPoint	0.05	8	7	1.87581854823
40	cxTwoPoint	0.075	2	1	1.8429377996
40	cxTwoPoint	0.075	2	3	1.87061728585
40	cxTwoPoint	0.075	2	5	1.87659507542
40	cxTwoPoint	0.075	2	7	1.87717956984
40	cxTwoPoint	0.075	4	1	1.84682349265
40	cxTwoPoint	0.075	4	3	1.86768852712
40	cxTwoPoint	0.075	4	5	1.87662429178
40	cxTwoPoint	0.075	4	7	1.87555050355
40	cxTwoPoint	0.075	6	1	1.82550036989
40	cxTwoPoint	0.075	6	3	1.8695135697
40	cxTwoPoint	0.075	6	5	1.87229922666
40	cxTwoPoint	0.075	6	7	1.87816693833
40	cxTwoPoint	0.075	8	1	1.82554310083
40	cxTwoPoint	0.075	8	3	1.86367980106
40	cxTwoPoint	0.075	8	5	1.87351633636
40	cxTwoPoint	0.075	8	7	1.86870688721
40	cxTwoPoint	0.1	2	1	1.83044791232
40	cxTwoPoint	0.1	2	3	1.87410032642
40	cxTwoPoint	0.1	2	5	1.87577014911
40	cxTwoPoint	0.1	2	7	1.87835115176
40	cxTwoPoint	0.1	4	1	1.84176528308
40	cxTwoPoint	0.1	4	3	1.86523283741
40	cxTwoPoint	0.1	4	5	1.87099071653
40	cxTwoPoint	0.1	4	7	1.87770295777
40	cxTwoPoint	0.1	6	1	1.81580077789
40	cxTwoPoint	0.1	6	3	1.87499621461
40	cxTwoPoint	0.1	6	5	1.87661612819
40	cxTwoPoint	0.1	6	7	1.87982417588
40	cxTwoPoint	0.1	8	1	1.84651047385
40	cxTwoPoint	0.1	8	3	1.85614678005
40	cxTwoPoint	0.1	8	5	1.87307643554
40	cxTwoPoint	0.1	8	7	1.86988667237
40	cxTwoPoint	0.125	2	1	1.84780098512
40	cxTwoPoint	0.125	2	3	1.87696528197
40	cxTwoPoint	0.125	2	5	1.87960935521
40	cxTwoPoint	0.125	2	7	1.88195013334
40	cxTwoPoint	0.125	4	1	1.83588178982
40	cxTwoPoint	0.125	4	3	1.86847848542
40	cxTwoPoint	0.125	4	5	1.87561786682
40	cxTwoPoint	0.125	4	7	1.87968045651
40	cxTwoPoint	0.125	6	1	1.83263105925
40	cxTwoPoint	0.125	6	3	1.86306134004
40	cxTwoPoint	0.125	6	5	1.87392177061
40	cxTwoPoint	0.125	6	7	1.87646660522
40	cxTwoPoint	0.125	8	1	1.83330288217
40	cxTwoPoint	0.125	8	3	1.86277556586
40	cxTwoPoint	0.125	8	5	1.87260425119
40	cxTwoPoint	0.125	8	7	1.87600762182
40	cxTwoPoint	0.15	2	1	1.84224870036
40	cxTwoPoint	0.15	2	3	1.87717591423
40	cxTwoPoint	0.15	2	5	1.87478976093
40	cxTwoPoint	0.15	2	7	1.87977787205
40	cxTwoPoint	0.15	4	1	1.84629758474
40	cxTwoPoint	0.15	4	3	1.86521522499
40	cxTwoPoint	0.15	4	5	1.87785677994
40	cxTwoPoint	0.15	4	7	1.87826990415
40	cxTwoPoint	0.15	6	1	1.83725325196
40	cxTwoPoint	0.15	6	3	1.86011966219
40	cxTwoPoint	0.15	6	5	1.87740728745
40	cxTwoPoint	0.15	6	7	1.86707747056
40	cxTwoPoint	0.15	8	1	1.8208429585
40	cxTwoPoint	0.15	8	3	1.86416938637
40	cxTwoPoint	0.15	8	5	1.86371183631
40	cxTwoPoint	0.15	8	7	1.87072852941
40	cxTwoPoint	0.175	2	1	1.84416848192
40	cxTwoPoint	0.175	2	3	1.87529028987
40	cxTwoPoint	0.175	2	5	1.88175289629
40	cxTwoPoint	0.175	2	7	1.88008291032
40	cxTwoPoint	0.175	4	1	1.82582187336
40	cxTwoPoint	0.175	4	3	1.86741443249
40	cxTwoPoint	0.175	4	5	1.87849881706
40	cxTwoPoint	0.175	4	7	1.88285053503
40	cxTwoPoint	0.175	6	1	1.83338202148
40	cxTwoPoint	0.175	6	3	1.86436520478
40	cxTwoPoint	0.175	6	5	1.87710276111
40	cxTwoPoint	0.175	6	7	1.87356113086
40	cxTwoPoint	0.175	8	1	1.83278194711
40	cxTwoPoint	0.175	8	3	1.86867382517
40	cxTwoPoint	0.175	8	5	1.87795115774
40	cxTwoPoint	0.175	8	7	1.87614432647
40	cxTwoPoint	0.2	2	1	1.84458941614
40	cxTwoPoint	0.2	2	3	1.87459511859
40	cxTwoPoint	0.2	2	5	1.88315258205
40	cxTwoPoint	0.2	2	7	1.88816896419
40	cxTwoPoint	0.2	4	1	1.8312470936
40	cxTwoPoint	0.2	4	3	1.87506311862
40	cxTwoPoint	0.2	4	5	1.87126574996
40	cxTwoPoint	0.2	4	7	1.87639314735
40	cxTwoPoint	0.2	6	1	1.82008630006
40	cxTwoPoint	0.2	6	3	1.86247983073
40	cxTwoPoint	0.2	6	5	1.86900426491
40	cxTwoPoint	0.2	6	7	1.87697975494
40	cxTwoPoint	0.2	8	1	1.82705433821
40	cxTwoPoint	0.2	8	3	1.85943076998
40	cxTwoPoint	0.2	8	5	1.86944658861
40	cxTwoPoint	0.2	8	7	1.87306201205
40	cxUniform	0.05	2	1	1.84720631607
40	cxUniform	0.05	2	3	1.87301261298
40	cxUniform	0.05	2	5	1.88205442567
40	cxUniform	0.05	2	7	1.88952573637
40	cxUniform	0.05	4	1	1.84122825564
40	cxUniform	0.05	4	3	1.87787305803
40	cxUniform	0.05	4	5	1.87413072542
40	cxUniform	0.05	4	7	1.88097614343
40	cxUniform	0.05	6	1	1.83963607614
40	cxUniform	0.05	6	3	1.87531963721
40	cxUniform	0.05	6	5	1.8783579646
40	cxUniform	0.05	6	7	1.88306758707
40	cxUniform	0.05	8	1	1.84064881324
40	cxUniform	0.05	8	3	1.87465052297
40	cxUniform	0.05	8	5	1.87562160318
40	cxUniform	0.05	8	7	1.88026711734
40	cxUniform	0.075	2	1	1.85213975352
40	cxUniform	0.075	2	3	1.8758542189
40	cxUniform	0.075	2	5	1.88180223808
40	cxUniform	0.075	2	7	1.88191261238
40	cxUniform	0.075	4	1	1.85083079401
40	cxUniform	0.075	4	3	1.87623508328
40	cxUniform	0.075	4	5	1.88023710442
40	cxUniform	0.075	4	7	1.87960944089
40	cxUniform	0.075	6	1	1.83804190227
40	cxUniform	0.075	6	3	1.87394984518
40	cxUniform	0.075	6	5	1.88111950766
40	cxUniform	0.075	6	7	1.88334138201
40	cxUniform	0.075	8	1	1.83588452428
40	cxUniform	0.075	8	3	1.87241740474
40	cxUniform	0.075	8	5	1.87576209448
40	cxUniform	0.075	8	7	1.87838689664
40	cxUniform	0.1	2	1	1.85587381462
40	cxUniform	0.1	2	3	1.8804922857
40	cxUniform	0.1	2	5	1.88405183164
40	cxUniform	0.1	2	7	1.88588709155
40	cxUniform	0.1	4	1	1.85043683447
40	cxUniform	0.1	4	3	1.88230274683
40	cxUniform	0.1	4	5	1.87892629742
40	cxUniform	0.1	4	7	1.88281816529
40	cxUniform	0.1	6	1	1.84638131147
40	cxUniform	0.1	6	3	1.87196585895
40	cxUniform	0.1	6	5	1.8823889596
40	cxUniform	0.1	6	7	1.88409245331
40	cxUniform	0.1	8	1	1.83666763464
40	cxUniform	0.1	8	3	1.87722943797
40	cxUniform	0.1	8	5	1.87778118792
40	cxUniform	0.1	8	7	1.88481852231
40	cxUniform	0.125	2	1	1.8550885174
40	cxUniform	0.125	2	3	1.8760020882
40	cxUniform	0.125	2	5	1.88038230426
40	cxUniform	0.125	2	7	1.88344832287
40	cxUniform	0.125	4	1	1.85039982831
40	cxUniform	0.125	4	3	1.87239641767
40	cxUniform	0.125	4	5	1.87924425189
40	cxUniform	0.125	4	7	1.88319275416
40	cxUniform	0.125	6	1	1.84788738715
40	cxUniform	0.125	6	3	1.8750287786
40	cxUniform	0.125	6	5	1.87926631004
40	cxUniform	0.125	6	7	1.88557156162
40	cxUniform	0.125	8	1	1.84308632807
40	cxUniform	0.125	8	3	1.87409424849
40	cxUniform	0.125	8	5	1.87365648364
40	cxUniform	0.125	8	7	1.88056222731
40	cxUniform	0.15	2	1	1.85368402839
40	cxUniform	0.15	2	3	1.87742131697
40	cxUniform	0.15	2	5	1.88541294469
40	cxUniform	0.15	2	7	1.88227616632
40	cxUniform	0.15	4	1	1.8505834713
40	cxUniform	0.15	4	3	1.87596377931
40	cxUniform	0.15	4	5	1.8782128028
40	cxUniform	0.15	4	7	1.8819422411
40	cxUniform	0.15	6	1	1.84656669583
40	cxUniform	0.15	6	3	1.87530504133
40	cxUniform	0.15	6	5	1.87932872953
40	cxUniform	0.15	6	7	1.88498554914
40	cxUniform	0.15	8	1	1.84511213849
40	cxUniform	0.15	8	3	1.87388899417
40	cxUniform	0.15	8	5	1.87883741542
40	cxUniform	0.15	8	7	1.87880181565
40	cxUniform	0.175	2	1	1.84973756914
40	cxUniform	0.175	2	3	1.87806775143
40	cxUniform	0.175	2	5	1.88124771641
40	cxUniform	0.175	2	7	1.88266977048
40	cxUniform	0.175	4	1	1.85329317178
40	cxUniform	0.175	4	3	1.87760234847
40	cxUniform	0.175	4	5	1.88419042184
40	cxUniform	0.175	4	7	1.88205937254
40	cxUniform	0.175	6	1	1.84837102513
40	cxUniform	0.175	6	3	1.8752464301
40	cxUniform	0.175	6	5	1.88191505254
40	cxUniform	0.175	6	7	1.88281696609
40	cxUniform	0.175	8	1	1.84172378037
40	cxUniform	0.175	8	3	1.87530873282
40	cxUniform	0.175	8	5	1.88318064109
40	cxUniform	0.175	8	7	1.88164661346
40	cxUniform	0.2	2	1	1.85646022421
40	cxUniform	0.2	2	3	1.8771436753
40	cxUniform	0.2	2	5	1.88276073121
40	cxUniform	0.2	2	7	1.88756056357
40	cxUniform	0.2	4	1	1.85079357546
40	cxUniform	0.2	4	3	1.87737872689
40	cxUniform	0.2	4	5	1.88655578032
40	cxUniform	0.2	4	7	1.88519006772
40	cxUniform	0.2	6	1	1.84786672593
40	cxUniform	0.2	6	3	1.87953527057
40	cxUniform	0.2	6	5	1.88464395351
40	cxUniform	0.2	6	7	1.88747243529
40	cxUniform	0.2	8	1	1.83874852917
40	cxUniform	0.2	8	3	1.87809505632
40	cxUniform	0.2	8	5	1.88386290661
40	cxUniform	0.2	8	7	1.88008099477
50	cxOnePoint	0.05	2	1	1.81835277326
50	cxOnePoint	0.05	2	3	1.86284223002
50	cxOnePoint	0.05	2	5	1.86894033622
50	cxOnePoint	0.05	2	7	1.87070880523
50	cxOnePoint	0.05	4	1	1.82814891605
50	cxOnePoint	0.05	4	3	1.85944720099
50	cxOnePoint	0.05	4	5	1.86483257999
50	cxOnePoint	0.05	4	7	1.86268591937
50	cxOnePoint	0.05	6	1	1.81289215331
50	cxOnePoint	0.05	6	3	1.8592355114
50	cxOnePoint	0.05	6	5	1.863076997
50	cxOnePoint	0.05	6	7	1.86595374067
50	cxOnePoint	0.05	8	1	1.82025375555
50	cxOnePoint	0.05	8	3	1.85024163392
50	cxOnePoint	0.05	8	5	1.86406491624
50	cxOnePoint	0.05	8	7	1.86986393305
50	cxOnePoint	0.075	2	1	1.83991790297
50	cxOnePoint	0.075	2	3	1.86625313557
50	cxOnePoint	0.075	2	5	1.86101522387
50	cxOnePoint	0.075	2	7	1.87286574638
50	cxOnePoint	0.075	4	1	1.82721356813
50	cxOnePoint	0.075	4	3	1.86038204746
50	cxOnePoint	0.075	4	5	1.86327415603
50	cxOnePoint	0.075	4	7	1.8636883677
50	cxOnePoint	0.075	6	1	1.81828065602
50	cxOnePoint	0.075	6	3	1.85967710362
50	cxOnePoint	0.075	6	5	1.86627383622
50	cxOnePoint	0.075	6	7	1.87674218779
50	cxOnePoint	0.075	8	1	1.82363309375
50	cxOnePoint	0.075	8	3	1.86479407384
50	cxOnePoint	0.075	8	5	1.86467343546
50	cxOnePoint	0.075	8	7	1.86790212796
50	cxOnePoint	0.1	2	1	1.82674165876
50	cxOnePoint	0.1	2	3	1.87183095671
50	cxOnePoint	0.1	2	5	1.86752961245
50	cxOnePoint	0.1	2	7	1.86988031679
50	cxOnePoint	0.1	4	1	1.82791480475
50	cxOnePoint	0.1	4	3	1.8533649287
50	cxOnePoint	0.1	4	5	1.86855970452
50	cxOnePoint	0.1	4	7	1.87060092972
50	cxOnePoint	0.1	6	1	1.82106283379
50	cxOnePoint	0.1	6	3	1.86478718933
50	cxOnePoint	0.1	6	5	1.86750282956
50	cxOnePoint	0.1	6	7	1.87208118177
50	cxOnePoint	0.1	8	1	1.82687846548
50	cxOnePoint	0.1	8	3	1.85513120478
50	cxOnePoint	0.1	8	5	1.86309387618
50	cxOnePoint	0.1	8	7	1.86451957078
50	cxOnePoint	0.125	2	1	1.82754576783
50	cxOnePoint	0.125	2	3	1.86675709967
50	cxOnePoint	0.125	2	5	1.87500254225
50	cxOnePoint	0.125	2	7	1.87889327382
50	cxOnePoint	0.125	4	1	1.83514679415
50	cxOnePoint	0.125	4	3	1.86132679534
50	cxOnePoint	0.125	4	5	1.87426539449
50	cxOnePoint	0.125	4	7	1.87926226604
50	cxOnePoint	0.125	6	1	1.81728873081
50	cxOnePoint	0.125	6	3	1.86180068932
50	cxOnePoint	0.125	6	5	1.86897041352
50	cxOnePoint	0.125	6	7	1.8645648319
50	cxOnePoint	0.125	8	1	1.8180498813
50	cxOnePoint	0.125	8	3	1.85717084556
50	cxOnePoint	0.125	8	5	1.85978853748
50	cxOnePoint	0.125	8	7	1.86310025803
50	cxOnePoint	0.15	2	1	1.82487101943
50	cxOnePoint	0.15	2	3	1.87089544679
50	cxOnePoint	0.15	2	5	1.87356512797
50	cxOnePoint	0.15	2	7	1.87321919191
50	cxOnePoint	0.15	4	1	1.82070481723
50	cxOnePoint	0.15	4	3	1.86038947381
50	cxOnePoint	0.15	4	5	1.8674456382
50	cxOnePoint	0.15	4	7	1.87270136203
50	cxOnePoint	0.15	6	1	1.83652782285
50	cxOnePoint	0.15	6	3	1.85182216589
50	cxOnePoint	0.15	6	5	1.86011043421
50	cxOnePoint	0.15	6	7	1.86527994294
50	cxOnePoint	0.15	8	1	1.81874411156
50	cxOnePoint	0.15	8	3	1.86021630301
50	cxOnePoint	0.15	8	5	1.86875419494
50	cxOnePoint	0.15	8	7	1.87273418596
50	cxOnePoint	0.175	2	1	1.84448805596
50	cxOnePoint	0.175	2	3	1.87128883865
50	cxOnePoint	0.175	2	5	1.87215034699
50	cxOnePoint	0.175	2	7	1.87504212809
50	cxOnePoint	0.175	4	1	1.82296745418
50	cxOnePoint	0.175	4	3	1.8589084042
50	cxOnePoint	0.175	4	5	1.87524423189
50	cxOnePoint	0.175	4	7	1.87281456921
50	cxOnePoint	0.175	6	1	1.82778866928
50	cxOnePoint	0.175	6	3	1.86372563699
50	cxOnePoint	0.175	6	5	1.85699681286
50	cxOnePoint	0.175	6	7	1.88146003536
50	cxOnePoint	0.175	8	1	1.81846053511
50	cxOnePoint	0.175	8	3	1.8573334663
50	cxOnePoint	0.175	8	5	1.86344797866
50	cxOnePoint	0.175	8	7	1.86931180657
50	cxOnePoint	0.2	2	1	1.84158962518
50	cxOnePoint	0.2	2	3	1.86705896239
50	cxOnePoint	0.2	2	5	1.86816676904
50	cxOnePoint	0.2	2	7	1.87661070075
50	cxOnePoint	0.2	4	1	1.8286099892
50	cxOnePoint	0.2	4	3	1.87003920162
50	cxOnePoint	0.2	4	5	1.87010321547
50	cxOnePoint	0.2	4	7	1.87503756013
50	cxOnePoint	0.2	6	1	1.81927698379
50	cxOnePoint	0.2	6	3	1.86277940719
50	cxOnePoint	0.2	6	5	1.87557142394
50	cxOnePoint	0.2	6	7	1.87298671133
50	cxOnePoint	0.2	8	1	1.82084578516
50	cxOnePoint	0.2	8	3	1.87212667176
50	cxOnePoint	0.2	8	5	1.87549527306
50	cxOnePoint	0.2	8	7	1.87425533153
50	cxTwoPoint	0.05	2	1	1.82971945423
50	cxTwoPoint	0.05	2	3	1.87092242146
50	cxTwoPoint	0.05	2	5	1.87661279087
50	cxTwoPoint	0.05	2	7	1.87629955834
50	cxTwoPoint	0.05	4	1	1.82334718258
50	cxTwoPoint	0.05	4	3	1.85733728343
50	cxTwoPoint	0.05	4	5	1.86546521218
50	cxTwoPoint	0.05	4	7	1.87125415589
50	cxTwoPoint	0.05	6	1	1.82738755456
50	cxTwoPoint	0.05	6	3	1.86137500741
50	cxTwoPoint	0.05	6	5	1.86562942151
50	cxTwoPoint	0.05	6	7	1.87449446922
50	cxTwoPoint	0.05	8	1	1.81793918733
50	cxTwoPoint	0.05	8	3	1.85316639852
50	cxTwoPoint	0.05	8	5	1.86295070864
50	cxTwoPoint	0.05	8	7	1.87336870321
50	cxTwoPoint	0.075	2	1	1.83445499492
50	cxTwoPoint	0.075	2	3	1.87157136434
50	cxTwoPoint	0.075	2	5	1.87229309118
50	cxTwoPoint	0.075	2	7	1.8773099942
50	cxTwoPoint	0.075	4	1	1.83857062697
50	cxTwoPoint	0.075	4	3	1.86017476037
50	cxTwoPoint	0.075	4	5	1.86949753547
50	cxTwoPoint	0.075	4	7	1.87387906423
50	cxTwoPoint	0.075	6	1	1.81846022273
50	cxTwoPoint	0.075	6	3	1.86240587725
50	cxTwoPoint	0.075	6	5	1.86521697609
50	cxTwoPoint	0.075	6	7	1.86476409585
50	cxTwoPoint	0.075	8	1	1.83373564143
50	cxTwoPoint	0.075	8	3	1.8565913721
50	cxTwoPoint	0.075	8	5	1.86561687319
50	cxTwoPoint	0.075	8	7	1.87121321098
50	cxTwoPoint	0.1	2	1	1.82999130809
50	cxTwoPoint	0.1	2	3	1.86397595222
50	cxTwoPoint	0.1	2	5	1.87445768786
50	cxTwoPoint	0.1	2	7	1.8732979036
50	cxTwoPoint	0.1	4	1	1.81668331348
50	cxTwoPoint	0.1	4	3	1.86994815017
50	cxTwoPoint	0.1	4	5	1.8690668186
50	cxTwoPoint	0.1	4	7	1.87360023584
50	cxTwoPoint	0.1	6	1	1.83326357372
50	cxTwoPoint	0.1	6	3	1.87030371251
50	cxTwoPoint	0.1	6	5	1.86739366777
50	cxTwoPoint	0.1	6	7	1.87675324291
50	cxTwoPoint	0.1	8	1	1.82583205417
50	cxTwoPoint	0.1	8	3	1.85983861271
50	cxTwoPoint	0.1	8	5	1.87069313394
50	cxTwoPoint	0.1	8	7	1.87469191363
50	cxTwoPoint	0.125	2	1	1.84025800362
50	cxTwoPoint	0.125	2	3	1.8692232665
50	cxTwoPoint	0.125	2	5	1.87375447576
50	cxTwoPoint	0.125	2	7	1.8824760669
50	cxTwoPoint	0.125	4	1	1.826472154
50	cxTwoPoint	0.125	4	3	1.86463067359
50	cxTwoPoint	0.125	4	5	1.866210793
50	cxTwoPoint	0.125	4	7	1.8689362501
50	cxTwoPoint	0.125	6	1	1.83179025231
50	cxTwoPoint	0.125	6	3	1.86532623995
50	cxTwoPoint	0.125	6	5	1.86435485542
50	cxTwoPoint	0.125	6	7	1.87067833079
50	cxTwoPoint	0.125	8	1	1.8288047726
50	cxTwoPoint	0.125	8	3	1.86769096448
50	cxTwoPoint	0.125	8	5	1.87156946208
50	cxTwoPoint	0.125	8	7	1.86453870635
50	cxTwoPoint	0.15	2	1	1.84808590827
50	cxTwoPoint	0.15	2	3	1.86829958017
50	cxTwoPoint	0.15	2	5	1.87757192782
50	cxTwoPoint	0.15	2	7	1.87591374459
50	cxTwoPoint	0.15	4	1	1.8207470024
50	cxTwoPoint	0.15	4	3	1.86425435941
50	cxTwoPoint	0.15	4	5	1.86718055786
50	cxTwoPoint	0.15	4	7	1.8783338776
50	cxTwoPoint	0.15	6	1	1.82538164353
50	cxTwoPoint	0.15	6	3	1.86315953783
50	cxTwoPoint	0.15	6	5	1.86557827185
50	cxTwoPoint	0.15	6	7	1.87859987328
50	cxTwoPoint	0.15	8	1	1.83290411553
50	cxTwoPoint	0.15	8	3	1.86644468571
50	cxTwoPoint	0.15	8	5	1.87658695824
50	cxTwoPoint	0.15	8	7	1.86809278366
50	cxTwoPoint	0.175	2	1	1.83273642891
50	cxTwoPoint	0.175	2	3	1.87382135717
50	cxTwoPoint	0.175	2	5	1.87384508417
50	cxTwoPoint	0.175	2	7	1.88152788356
50	cxTwoPoint	0.175	4	1	1.8277204149
50	cxTwoPoint	0.175	4	3	1.86594078963
50	cxTwoPoint	0.175	4	5	1.87904959941
50	cxTwoPoint	0.175	4	7	1.88051669497
50	cxTwoPoint	0.175	6	1	1.82579147841
50	cxTwoPoint	0.175	6	3	1.86995164633
50	cxTwoPoint	0.175	6	5	1.87208561301
50	cxTwoPoint	0.175	6	7	1.87262632268
50	cxTwoPoint	0.175	8	1	1.82351455322
50	cxTwoPoint	0.175	8	3	1.86680602312
50	cxTwoPoint	0.175	8	5	1.86917476192
50	cxTwoPoint	0.175	8	7	1.87113251786
50	cxTwoPoint	0.2	2	1	1.84478671114
50	cxTwoPoint	0.2	2	3	1.87464846308
50	cxTwoPoint	0.2	2	5	1.88377974131
50	cxTwoPoint	0.2	2	7	1.87937510374
50	cxTwoPoint	0.2	4	1	1.84062075843
50	cxTwoPoint	0.2	4	3	1.86316910693
50	cxTwoPoint	0.2	4	5	1.87143571213
50	cxTwoPoint	0.2	4	7	1.86809582762
50	cxTwoPoint	0.2	6	1	1.83539136073
50	cxTwoPoint	0.2	6	3	1.86274740275
50	cxTwoPoint	0.2	6	5	1.87431565447
50	cxTwoPoint	0.2	6	7	1.87223369321
50	cxTwoPoint	0.2	8	1	1.81919018883
50	cxTwoPoint	0.2	8	3	1.87448571802
50	cxTwoPoint	0.2	8	5	1.86178266603
50	cxTwoPoint	0.2	8	7	1.86546041543
50	cxUniform	0.05	2	1	1.84940788639
50	cxUniform	0.05	2	3	1.87703434287
50	cxUniform	0.05	2	5	1.88102115421
50	cxUniform	0.05	2	7	1.88355983724
50	cxUniform	0.05	4	1	1.84265453701
50	cxUniform	0.05	4	3	1.87560723221
50	cxUniform	0.05	4	5	1.87705055786
50	cxUniform	0.05	4	7	1.88403993452
50	cxUniform	0.05	6	1	1.84387332533
50	cxUniform	0.05	6	3	1.87415409404
50	cxUniform	0.05	6	5	1.87565468149
50	cxUniform	0.05	6	7	1.87979834941
50	cxUniform	0.05	8	1	1.8390423969
50	cxUniform	0.05	8	3	1.86533699386
50	cxUniform	0.05	8	5	1.87792713541
50	cxUniform	0.05	8	7	1.87906895076
50	cxUniform	0.075	2	1	1.8492584684
50	cxUniform	0.075	2	3	1.87910498095
50	cxUniform	0.075	2	5	1.87758232619
50	cxUniform	0.075	2	7	1.88439626997
50	cxUniform	0.075	4	1	1.84901722799
50	cxUniform	0.075	4	3	1.87108980453
50	cxUniform	0.075	4	5	1.87640564102
50	cxUniform	0.075	4	7	1.88208203212
50	cxUniform	0.075	6	1	1.84431840559
50	cxUniform	0.075	6	3	1.87274832536
50	cxUniform	0.075	6	5	1.87661363187
50	cxUniform	0.075	6	7	1.87670304765
50	cxUniform	0.075	8	1	1.83660924422
50	cxUniform	0.075	8	3	1.86925352731
50	cxUniform	0.075	8	5	1.86906367114
50	cxUniform	0.075	8	7	1.87776732674
50	cxUniform	0.1	2	1	1.85142962701
50	cxUniform	0.1	2	3	1.87585841671
50	cxUniform	0.1	2	5	1.88393749333
50	cxUniform	0.1	2	7	1.8818852968
50	cxUniform	0.1	4	1	1.84535592901
50	cxUniform	0.1	4	3	1.87881366051
50	cxUniform	0.1	4	5	1.87863475171
50	cxUniform	0.1	4	7	1.87851382056
50	cxUniform	0.1	6	1	1.84160715711
50	cxUniform	0.1	6	3	1.87150091504
50	cxUniform	0.1	6	5	1.87855396137
50	cxUniform	0.1	6	7	1.88150717215
50	cxUniform	0.1	8	1	1.84369915982
50	cxUniform	0.1	8	3	1.86805640858
50	cxUniform	0.1	8	5	1.87635442071
50	cxUniform	0.1	8	7	1.87691089885
50	cxUniform	0.125	2	1	1.84816811147
50	cxUniform	0.125	2	3	1.87888159162
50	cxUniform	0.125	2	5	1.87855995792
50	cxUniform	0.125	2	7	1.88116939799
50	cxUniform	0.125	4	1	1.84179904176
50	cxUniform	0.125	4	3	1.87360471125
50	cxUniform	0.125	4	5	1.88229357545
50	cxUniform	0.125	4	7	1.87863069241
50	cxUniform	0.125	6	1	1.85159244746
50	cxUniform	0.125	6	3	1.87103030858
50	cxUniform	0.125	6	5	1.87836994176
50	cxUniform	0.125	6	7	1.88189956205
50	cxUniform	0.125	8	1	1.84667129633
50	cxUniform	0.125	8	3	1.87195401334
50	cxUniform	0.125	8	5	1.8736244283
50	cxUniform	0.125	8	7	1.87788343571
50	cxUniform	0.15	2	1	1.84359931508
50	cxUniform	0.15	2	3	1.87983185369
50	cxUniform	0.15	2	5	1.87967514557
50	cxUniform	0.15	2	7	1.88190748043
50	cxUniform	0.15	4	1	1.85092408621
50	cxUniform	0.15	4	3	1.87763621336
50	cxUniform	0.15	4	5	1.87939001474
50	cxUniform	0.15	4	7	1.87988619784
50	cxUniform	0.15	6	1	1.84191534595
50	cxUniform	0.15	6	3	1.87098544026
50	cxUniform	0.15	6	5	1.87701198259
50	cxUniform	0.15	6	7	1.87871456057
50	cxUniform	0.15	8	1	1.83649643555
50	cxUniform	0.15	8	3	1.8658650477
50	cxUniform	0.15	8	5	1.8728636591
50	cxUniform	0.15	8	7	1.88156972873
50	cxUniform	0.175	2	1	1.84747455288
50	cxUniform	0.175	2	3	1.87767836612
50	cxUniform	0.175	2	5	1.88046689028
50	cxUniform	0.175	2	7	1.88366178496
50	cxUniform	0.175	4	1	1.84904188132
50	cxUniform	0.175	4	3	1.87446912451
50	cxUniform	0.175	4	5	1.88110998049
50	cxUniform	0.175	4	7	1.88424936216
50	cxUniform	0.175	6	1	1.84465193813
50	cxUniform	0.175	6	3	1.87359013629
50	cxUniform	0.175	6	5	1.87553568828
50	cxUniform	0.175	6	7	1.88033939177
50	cxUniform	0.175	8	1	1.83630207876
50	cxUniform	0.175	8	3	1.87370194603
50	cxUniform	0.175	8	5	1.87262882742
50	cxUniform	0.175	8	7	1.87459130373
50	cxUniform	0.2	2	1	1.85545421205
50	cxUniform	0.2	2	3	1.87690729069
50	cxUniform	0.2	2	5	1.88131825662
50	cxUniform	0.2	2	7	1.88142263935
50	cxUniform	0.2	4	1	1.84700853932
50	cxUniform	0.2	4	3	1.88126486122
50	cxUniform	0.2	4	5	1.88512680805
50	cxUniform	0.2	4	7	1.88147032027
50	cxUniform	0.2	6	1	1.84326637847
50	cxUniform	0.2	6	3	1.87569214344
50	cxUniform	0.2	6	5	1.87519421559
50	cxUniform	0.2	6	7	1.88106694199
50	cxUniform	0.2	8	1	1.84259660791
50	cxUniform	0.2	8	3	1.86974683636
50	cxUniform	0.2	8	5	1.87510782633
50	cxUniform	0.2	8	7	1.87740228579
60	cxOnePoint	0.05	2	1	1.82223242163
60	cxOnePoint	0.05	2	3	1.84818137199
60	cxOnePoint	0.05	2	5	1.86539173973
60	cxOnePoint	0.05	2	7	1.87149534103
60	cxOnePoint	0.05	4	1	1.81556273389
60	cxOnePoint	0.05	4	3	1.84891633529
60	cxOnePoint	0.05	4	5	1.85926103617
60	cxOnePoint	0.05	4	7	1.86524062671
60	cxOnePoint	0.05	6	1	1.80784484226
60	cxOnePoint	0.05	6	3	1.85694618127
60	cxOnePoint	0.05	6	5	1.8667449227
60	cxOnePoint	0.05	6	7	1.85893711302
60	cxOnePoint	0.05	8	1	1.81755596283
60	cxOnePoint	0.05	8	3	1.85649943106
60	cxOnePoint	0.05	8	5	1.86389552812
60	cxOnePoint	0.05	8	7	1.85957338205
